GT,Features1,Features2
8,33.256954,-19.16434
6,29.04276,-67.54872
6,21.482111,-68.173584
8,55.581303,-37.687473
4,26.168976,78.83666
9,-10.855196,31.900488
8,34.655235,-20.893726
0,-45.6317,-49.263382
4,24.280785,68.22439
1,-56.304703,29.776182
3,46.582874,46.109318
2,60.992725,2.3568249
0,-41.27962,-39.29205
3,46.372925,36.746693
3,57.497307,58.852703
4,12.43446,60.829037
0,-26.83411,-32.53627
5,-15.50979,-48.501476
4,16.260098,70.0616
6,32.528904,-82.6747
5,-6.5146484,-60.10594
8,66.44095,-43.643276
4,17.14502,58.4675
7,-55.200005,-8.792987
9,-8.000867,25.087202
0,-41.452793,-38.839054
5,-12.498712,-47.464214
4,18.277607,70.28595
9,-24.61053,50.773937
0,-40.136974,-42.400616
4,12.457664,73.638916
6,21.969774,-49.259895
0,-51.905697,-46.43697
4,23.38577,78.83464
6,17.571007,-46.855072
7,-32.010128,-3.3838682
9,-14.857215,35.61251
6,28.899317,-81.61131
3,47.16236,46.24853
2,69.14229,8.898697
8,47.7631,-29.314608
3,43.290974,37.982056
7,-42.228634,-7.6527143
4,19.106777,87.43379
8,61.66959,-35.975853
8,51.772614,-34.775158
2,80.72419,13.19135
7,-46.34918,-6.967929
2,58.20554,5.456792
8,45.96687,-31.13959
9,-21.193584,39.753056
6,32.112858,-82.63872
3,39.16565,34.380142
3,32.57695,36.494682
9,-21.016861,44.36199
8,67.29891,-45.390537
3,38.911713,37.732574
2,39.21541,1.554489
2,65.73034,9.739512
2,58.453823,10.258205
2,59.43188,9.195146
8,37.203945,-22.243443
4,23.535635,63.04583
4,7.10856,58.224667
4,10.979164,51.497307
5,-18.349031,-55.83287
1,-45.21145,27.472048
0,-41.168518,-41.813904
8,58.8841,-36.3004
2,45.092167,1.339661
8,56.375103,-33.52634
0,-41.08658,-39.73105
3,44.61953,45.21758
1,-47.404713,24.999617
7,-53.516148,-13.324588
1,-49.28838,26.498869
0,-31.131516,-27.386942
2,72.27161,7.12803
6,14.858214,-54.20388
9,-22.020292,53.62533
4,14.363479,53.14839
6,29.12065,-80.63722
1,-38.16315,24.268665
8,45.76075,-31.22046
0,-31.457195,-34.19734
1,-46.50036,24.351534
8,44.326313,-29.878551
2,74.12356,10.66345
2,30.049768,4.4750133
1,-50.983334,28.470388
1,-61.7464,32.480408
0,-50.037064,-50.24326
9,-25.834536,61.19257
6,31.289356,-87.33457
9,-20.176636,40.62274
9,-21.207207,42.811264
6,23.4381,-48.84088
7,-36.771187,-4.5219164
6,31.191292,-77.581116
5,-15.346828,-60.488506
8,29.133848,-19.144047
3,55.9468,48.345924
5,-12.259868,-49.093647
9,-21.608204,50.210186
6,28.408873,-68.96626
3,45.183,45.501774
9,-19.96551,48.376354
7,-34.13077,-4.9651394
7,-35.40528,-5.6560864
1,-55.719326,30.080248
2,43.444153,4.584112
8,45.706696,-28.046309
4,10.113271,56.289204
3,32.26039,33.55416
9,-17.70318,43.03993
8,43.49456,-28.411327
8,52.836746,-34.32588
7,-47.60819,-7.526257
1,-42.81421,25.739511
2,93.054794,9.736081
9,-26.032753,61.62014
1,-34.464798,17.083385
5,-12.349049,-68.75665
9,-23.688644,57.16298
9,-22.828451,51.214203
5,-18.326416,-70.7023
9,-13.927116,37.76875
5,-13.825843,-50.60036
6,25.474333,-64.94339
0,-46.01974,-44.850277
6,14.029991,-30.44665
1,-53.98909,29.26103
7,-31.674065,-6.3352833
1,-57.289738,34.502865
4,25.399048,81.75644
9,-18.849289,45.96001
8,55.78821,-39.500797
8,46.922123,-34.195385
0,-38.960896,-34.886177
2,38.440052,7.5904913
8,45.962677,-29.278757
0,-47.277138,-48.51416
6,19.227457,-62.94142
4,19.867712,73.78757
0,-38.22571,-39.173862
5,-12.757369,-54.339878
7,-40.034122,-7.17204
6,26.257118,-84.76555
9,-32.918667,66.90371
5,-7.172065,-32.798954
4,23.14664,78.05864
0,-44.807022,-44.24195
4,7.3418202,52.469234
3,38.33373,29.352715
9,-7.348421,23.483095
7,-33.544704,-6.6863256
4,22.240734,74.25698
9,-27.498577,66.37864
6,19.791971,-45.02306
9,-21.070477,43.98665
7,-64.21201,-13.769993
3,46.442493,46.609406
7,-36.237144,-7.2656336
0,-32.42325,-32.47255
9,-21.515388,40.283222
3,31.00412,26.43702
8,28.580114,-15.760475
1,-59.30648,32.220657
3,61.76842,58.992928
0,-45.735474,-40.061874
9,-18.51249,40.53855
4,17.085384,80.69987
9,-24.280241,52.94441
9,-22.563324,50.769527
2,64.207886,5.055654
5,-11.541297,-48.431473
0,-47.305958,-45.9744
4,15.664709,72.112946
3,52.853027,46.489155
7,-44.988045,-1.9869555
7,-42.579052,-0.3716038
9,-4.603034,12.063626
9,-18.230736,39.699635
7,-49.81309,-5.616016
1,-53.26006,29.759542
0,-49.14079,-50.033657
1,-42.434578,20.959583
1,-55.019043,30.385138
8,30.316778,-18.813429
2,65.665764,8.574043
2,58.77737,5.590905
3,36.64229,26.49514
3,27.759005,20.31951
4,22.6323,74.39773
1,-42.350765,19.42015
5,-15.648875,-73.09864
3,38.323288,34.734062
6,31.842678,-86.35779
6,23.82766,-62.878536
7,-54.267933,-7.5330954
8,53.909534,-29.609125
8,56.245255,-35.339333
2,22.019865,2.3805637
9,-21.783028,44.448185
5,-8.727506,-44.899857
0,-45.164494,-42.87319
2,44.21903,6.097474
1,-49.60803,28.564419
5,-9.228141,-39.533775
2,74.706314,4.5032506
7,-49.785564,-9.441229
3,45.659977,38.75317
9,-18.506575,41.07922
4,17.747017,68.95869
6,35.344547,-75.53416
5,-13.668508,-70.38877
1,-45.29822,23.147512
6,29.692047,-84.90828
1,-55.20711,33.007378
7,-40.166126,-5.098466
0,-49.1321,-46.837597
8,61.21025,-36.1506
3,22.891449,22.991087
9,-27.529535,65.21956
8,48.42664,-35.03169
0,-50.61677,-46.19276
1,-54.22374,29.995417
1,-55.94608,33.330273
3,42.732162,41.228306
2,65.73916,3.3326178
2,41.6518,2.8636441
3,35.864315,26.132244
1,-46.47874,30.256197
4,21.090134,85.401344
5,-4.9634852,-42.680874
7,-46.028046,-7.638502
7,-45.1912,-5.143757
8,51.78037,-34.568638
3,52.46372,51.38997
9,-17.724785,43.38039
3,16.128588,12.895292
2,58.297558,4.156865
7,-41.282413,-5.0225186
2,64.72502,8.645654
7,-46.592052,-9.548389
7,-53.06351,-8.22654
9,-25.34224,56.573177
6,35.222313,-89.173676
5,-13.978491,-73.91324
4,24.238014,80.23451
7,-53.57361,-5.1833124
7,-54.756947,-7.4350004
3,41.916046,35.557133
3,27.137321,27.872604
9,-21.73751,53.394463
5,-15.223056,-63.254406
1,-56.81307,30.93831
4,19.2072,83.74181
0,-24.92638,-28.11794
1,-51.50445,30.984657
7,-25.365894,-0.3152727
8,66.48803,-41.44723
0,-27.49897,-23.959856
0,-40.701797,-43.10536
6,34.55201,-79.534134
5,-13.280916,-56.169594
3,30.969799,27.629904
2,66.73774,7.769354
9,-21.62494,45.74152
7,-58.604336,-10.319195
7,-41.525776,3.8713074
2,32.71826,4.406903
4,15.54504,58.26788
3,40.439114,33.79797
6,28.516108,-72.220505
6,24.45774,-67.030594
2,39.900265,4.301058
2,70.659454,3.4191375
1,-60.147194,30.398495
1,-50.912468,31.77066
4,19.5975,63.118855
7,-61.24551,-8.647965
8,59.80021,-40.42577
7,-64.03949,-10.359881
0,-37.30387,-38.2414
9,-30.144163,65.39537
9,-21.59105,54.159378
9,-22.483381,55.93399
3,44.16965,42.11882
1,-54.83975,31.909132
2,39.17361,-0.40097812
2,46.38092,6.7674093
4,18.124178,71.390236
4,18.288237,78.257965
0,-50.445942,-48.49564
6,30.510754,-67.15989
1,-58.05778,30.125975
7,-58.965458,-7.3585434
8,41.96291,-27.912355
7,-57.43234,-7.234586
9,-18.143066,47.345375
5,-12.737369,-46.66051
7,-55.85842,-9.245909
4,27.675951,90.68493
0,-52.34277,-50.35178
5,-16.115189,-66.7763
1,-42.22461,22.609434
0,-41.19958,-41.401756
5,-11.6280775,-52.788746
9,-30.59753,65.01894
8,27.943987,-17.444881
9,-26.029152,59.51425
1,-57.347027,30.538256
8,57.118595,-33.0614
4,26.440002,67.12041
0,-41.774956,-41.193176
8,56.03799,-33.53455
2,67.181335,6.5472116
0,-48.973568,-45.95827
0,-42.859104,-42.31371
7,-56.564053,-10.130494
3,49.375736,45.263065
0,-41.190254,-35.59667
5,-17.477625,-69.177826
4,16.195194,71.76461
1,-50.49586,33.50545
2,50.91609,5.098447
8,55.827568,-31.576487
8,51.55754,-30.704084
6,28.492304,-66.273346
6,13.993291,-30.340818
4,22.995295,84.823616
1,-49.585022,31.58431
6,27.1134,-73.73368
6,13.489568,-42.223774
0,-49.563625,-50.28662
7,-43.162647,-2.696185
6,30.561518,-80.07479
1,-47.043747,24.239037
4,19.686724,76.08559
0,-52.17995,-50.519493
3,42.34063,39.46004
9,-31.686361,58.920704
9,-17.467537,47.260704
1,-49.238262,28.589693
3,48.674625,41.11908
3,47.00905,37.009426
0,-50.16408,-48.490414
2,70.81328,6.1265078
0,-49.217857,-46.288418
3,32.833023,32.25286
5,-16.526102,-78.53453
0,-39.398952,-44.048264
2,44.043186,3.4183383
9,-18.700546,55.38146
5,-15.008572,-59.62023
2,29.730928,2.0455375
8,62.57659,-39.75096
5,-8.816314,-33.872246
8,57.15948,-35.11451
5,-15.552907,-64.259224
9,-19.518139,44.96829
0,-51.278843,-50.35123
4,22.580544,82.16293
5,-11.271204,-55.258465
3,51.807735,45.457237
1,-46.1451,25.66382
4,13.867906,72.71602
1,-47.21619,28.347715
2,59.055923,6.664242
9,-14.413448,26.123959
8,51.413387,-27.896046
2,36.45534,1.0153753
5,-7.3880043,-46.71421
3,32.8664,30.50532
5,-11.760657,-61.845554
7,-37.017982,-4.268693
7,-53.9854,-5.985558
8,42.150166,-21.441877
1,-50.10348,29.49277
4,20.01968,88.68304
3,43.658043,35.332417
6,25.513144,-81.14706
6,30.170988,-81.53914
1,-57.775948,30.579725
9,-28.19635,64.28251
3,38.577396,35.424885
4,22.878897,75.164665
7,-43.196915,-6.481219
1,-51.530727,33.559887
3,55.25358,52.584347
3,42.939865,39.72967
7,-31.774393,-3.814281
8,51.342163,-32.409992
5,-5.085284,-40.91698
7,-49.656597,-4.7238503
0,-45.83621,-43.83608
6,31.790903,-79.15716
2,56.079346,4.428001
9,-28.30842,66.23518
3,56.055397,50.78886
3,51.10511,47.277447
9,-10.39268,24.143044
3,51.24883,49.64217
2,69.55593,6.7484503
7,-57.61981,-9.606954
1,-49.55106,28.563288
4,15.315823,89.03471
6,25.010103,-59.19998
1,-48.051994,31.305735
9,-14.142948,31.77746
9,-22.904827,51.88877
3,21.063934,19.166117
1,-50.904488,32.17413
4,29.747644,84.07394
0,-43.586,-42.032463
4,0.837728,54.71657
0,-47.232193,-45.210915
3,43.392227,42.17016
1,-48.279865,29.281519
8,56.69195,-35.385723
2,58.45611,8.050607
9,-18.83592,40.964844
3,38.458397,30.909658
2,51.14215,4.1092114
4,22.794495,74.058624
8,35.66615,-21.590538
5,-10.345013,-53.47547
6,30.05029,-65.01817
7,-45.14826,-5.349166
0,-39.064754,-42.08369
8,14.049021,-8.001864
0,-40.157177,-43.66034
9,-14.463481,47.56024
0,-49.190174,-48.490505
0,-47.51044,-45.998264
1,-48.670925,28.883757
1,-52.637028,30.770285
0,-42.232723,-35.914387
2,74.50142,11.508281
3,61.98334,58.72055
3,36.078896,28.960238
3,40.280293,35.48784
4,17.515999,61.874607
1,-43.349533,24.366888
5,-11.794597,-49.28698
5,-13.768086,-67.87654
6,23.317978,-67.3218
5,-10.713414,-71.72885
7,-46.179,-5.7692037
9,-19.25602,52.392902
8,38.923725,-24.747864
4,19.055016,58.0208
0,-33.682877,-26.116968
2,58.454136,2.5152216
1,-49.56072,29.835443
9,-27.184174,60.820114
2,45.4106,7.5041213
4,23.23891,75.77025
4,22.853416,75.58661
4,4.641396,60.349148
5,-10.037305,-47.30947
1,-43.709282,24.146254
6,17.008486,-47.688606
0,-42.309322,-39.75447
7,-45.820213,-8.15066
6,23.472801,-56.529263
8,47.36163,-25.62206
9,-20.672035,46.689964
8,40.29776,-22.714766
4,9.081456,41.322666
9,-27.193275,53.46617
8,54.556023,-33.441658
9,-27.775423,55.518284
6,25.150806,-61.524487
0,-41.419567,-36.154247
7,-43.420544,-4.2610126
1,-48.34169,28.417377
8,47.021862,-32.32505
2,63.853596,9.44356
7,-54.01868,-9.547363
4,15.183023,60.92032
5,-9.27377,-47.317028
7,-43.234093,-0.99151236
1,-46.373703,30.267612
4,24.068758,71.38941
0,-44.723568,-41.3708
0,-36.278156,-36.42043
6,26.212934,-50.422703
3,47.79854,49.878796
4,6.2111497,47.628033
8,54.55589,-28.228209
6,34.146347,-77.32326
8,32.42953,-21.28471
1,-53.031425,32.11054
2,48.977226,7.599121
1,-48.75969,26.28753
1,-46.63312,29.02349
0,-32.720707,-35.67645
7,-46.232727,-5.2269998
0,-42.201736,-38.41438
3,44.97276,40.993435
4,14.526149,58.304405
5,-9.393833,-45.261604
5,-12.473581,-63.90463
8,45.96565,-27.712294
0,-41.33704,-40.791157
5,-12.680591,-57.588688
0,-35.251507,-28.010433
5,-15.563629,-72.88948
2,57.67917,4.5378265
9,-21.685818,48.692276
7,-25.640804,0.750484
2,48.080353,9.8077345
4,14.685448,64.368805
5,-5.7563305,-21.711554
1,-53.47301,30.01629
1,-47.09592,27.183912
3,48.293358,48.17297
1,-44.49451,27.205706
1,-44.59943,28.859047
6,29.924704,-76.593285
1,-33.499577,24.42037
2,52.82194,8.517124
9,-18.439056,45.32373
1,-43.477875,27.763262
1,-54.81876,29.496862
3,39.39812,29.632421
1,-46.737667,28.237455
8,28.729757,-17.96486
0,-48.807476,-47.05728
6,32.453003,-89.30618
5,-5.166829,-36.06516
4,24.03474,76.66668
5,-9.524491,-61.474422
9,-17.508022,42.116245
3,50.55348,45.898937
4,7.4767895,35.039722
4,2.1868548,40.193203
9,-21.282078,53.800564
3,31.408615,27.58595
2,53.04097,0.9334565
3,54.1486,51.02315
0,-44.017345,-43.51965
6,39.43161,-84.25751
0,-48.03985,-49.24884
9,-15.080278,26.783474
4,18.557854,74.73943
1,-52.121265,26.980324
4,14.285387,66.666245
8,12.567276,-7.4827747
6,27.824116,-74.57973
9,-33.250187,67.692535
0,-39.050648,-34.234173
8,57.248333,-34.260494
2,46.106037,4.4666715
5,-7.000205,-31.182327
8,67.482925,-39.235996
2,58.431557,6.172986
0,-21.237906,-22.503489
6,27.663008,-70.01006
6,28.50487,-71.31685
1,-51.2147,29.092329
8,44.36305,-31.269796
4,9.088165,40.062206
1,-56.763386,32.659718
9,-28.693787,68.552246
7,-49.37808,-6.229551
6,26.024181,-57.720463
9,-32.981033,63.889347
9,-20.701115,48.885723
1,-53.368122,34.09408
9,-12.942924,28.16973
9,-23.576546,48.763256
8,46.395233,-25.806547
2,59.761467,0.3893103
1,-48.53201,28.590975
6,23.850565,-73.796906
2,63.979145,4.4550796
7,-56.472443,-8.760841
2,58.61787,7.415071
6,32.08086,-88.99637
0,-50.32491,-45.595802
6,38.23659,-95.032036
1,-47.541447,25.071257
8,35.121128,-28.245813
5,-14.201608,-56.421066
4,21.286243,82.716965
5,-5.9407926,-41.15363
9,-16.4532,40.34714
7,-41.232582,-7.810177
2,66.03746,14.984548
0,-33.793694,-34.640114
1,-50.572475,30.007334
1,-34.007763,18.29801
3,39.387787,31.773829
5,-8.114251,-42.545048
0,-38.956795,-38.265064
7,-42.447643,2.2590642
5,-9.999997,-35.665512
5,-9.117594,-64.14903
5,-8.456026,-46.02283
1,-49.898438,29.55388
8,48.47941,-29.956854
9,-21.00755,49.07658
0,-38.68519,-34.04682
0,-34.05849,-35.38252
3,48.447456,47.260994
8,40.929485,-20.768028
7,-33.656322,-1.236123
7,-29.395386,-2.9305491
9,-17.888031,40.386784
5,-8.37956,-46.99277
7,-42.36011,-6.4204683
1,-26.59047,19.173925
0,-48.02666,-47.91601
9,-13.069949,23.52078
2,65.7376,4.8984737
4,19.368887,80.8931
7,-53.456944,-4.6555614
8,28.2478,-18.92168
3,49.01767,45.8002
6,22.058664,-59.266163
6,33.319042,-80.67422
4,11.472327,76.45013
7,-47.18039,-5.250045
3,55.627422,52.04588
8,66.807625,-36.26616
4,21.306154,77.69811
0,-49.02775,-42.168762
8,47.34935,-32.451363
3,38.432255,36.84396
6,20.445168,-47.895832
5,-8.386933,-42.112034
6,22.491344,-55.614853
0,-45.12401,-40.457165
2,54.731373,3.3216872
1,-29.304638,15.701067
9,-12.93333,26.094618
2,54.840763,4.5235224
8,45.874214,-28.761839
3,13.944526,15.1882305
0,-45.718796,-43.40399
4,20.211285,65.77942
6,32.804222,-77.137665
5,-10.877084,-46.968655
9,-15.453267,37.65549
7,-48.10904,-8.476751
3,48.26704,48.528893
8,53.27703,-36.158604
8,28.164558,-17.062092
0,-42.618687,-39.688046
7,-51.652935,-9.376729
1,-54.633877,27.865498
6,16.53724,-37.565014
2,57.094036,9.678476
3,34.684956,30.638767
3,34.32261,37.164867
2,71.2813,9.753954
4,21.17977,77.59654
3,43.67454,38.345737
7,-46.33685,-7.3416862
5,-9.602375,-43.15963
8,51.041676,-34.044426
3,42.195557,42.24638
9,-17.80041,44.554802
0,-47.18602,-41.16456
0,-51.85509,-46.571445
8,66.17832,-42.352955
1,-48.396027,26.269388
9,-9.149222,16.771791
2,82.66665,11.55725
3,43.754147,46.907665
3,42.219177,43.556553
2,76.48787,3.0472708
4,17.415142,75.033325
3,37.538795,38.04687
7,-56.740986,-8.564392
4,7.7692223,37.50086
8,39.79299,-18.813753
9,-11.138026,26.866484
9,-7.462569,20.473896
9,-24.778755,55.1342
7,-53.353817,-7.7402954
0,-29.857544,-32.696476
7,-50.03586,-7.4486637
7,-60.98645,-11.114487
0,-56.585697,-54.16359
7,-39.306927,-4.777977
3,44.545013,44.573
3,36.15881,41.61372
1,-57.53139,30.99054
3,54.10555,46.868217
8,58.288914,-36.514965
9,-25.227167,56.26973
9,-21.021702,47.942783
7,-53.88575,-8.045548
2,56.034824,5.8148603
6,14.735907,-35.90081
1,-49.196404,28.271574
6,30.302494,-70.69735
8,57.314888,-38.302963
6,22.013836,-56.08067
6,24.945595,-73.098404
1,-49.002453,28.624922
5,-7.697489,-41.137352
3,32.816944,27.634802
4,21.605322,82.434525
1,-51.01409,27.061308
7,-47.718613,-6.2590265
7,-16.73824,0.020420808
3,45.725967,49.177357
4,3.1004105,44.77765
4,18.945374,79.189156
5,-7.119403,-44.21826
1,-51.482227,29.886784
6,26.148647,-44.13701
8,49.806526,-28.66038
0,-34.31532,-32.61945
6,29.716427,-73.1309
4,18.904139,49.55554
9,-27.575748,64.828445
2,54.186237,7.4328327
1,-46.436512,26.68112
6,19.091002,-46.580837
4,19.54682,79.973785
9,-17.106619,42.26695
5,-9.380393,-47.662327
3,35.412804,29.55558
0,-41.8697,-41.350456
1,-49.060436,27.410357
1,-47.88068,29.164747
5,-5.295998,-63.564594
3,55.507206,55.48996
0,-46.568306,-45.72701
6,22.551975,-70.31617
9,-21.780949,56.335354
4,14.878589,78.12177
7,-50.59859,-7.754314
8,50.979244,-32.974308
2,49.09647,6.9325123
9,-23.42146,52.57683
6,21.737913,-51.91421
8,34.78297,-16.381573
5,-9.229287,-52.623447
5,-10.519754,-36.13883
9,-19.926949,38.060745
2,72.87345,9.946071
9,-15.599498,27.564734
1,-52.21648,32.14637
2,35.759304,7.7328625
0,-47.28402,-41.658394
3,61.207207,59.00906
7,-41.36542,-6.492228
5,-3.5694048,-15.015794
6,23.512556,-57.039635
6,15.407543,-30.252
6,22.466112,-64.77464
6,27.132341,-64.202034
3,57.20563,58.06346
7,-27.014599,-2.7129025
3,40.566303,42.432087
2,69.61817,8.123702
3,47.0589,45.709724
3,26.948677,22.074297
1,-54.161167,33.108925
4,13.899825,56.614582
7,-51.795025,-7.085522
3,48.22201,41.655346
2,79.23657,9.101537
7,-41.59529,-6.326787
2,52.106655,9.590349
1,-52.838215,28.566422
3,37.779816,36.292236
3,41.367924,35.21611
6,22.51882,-62.281807
8,37.078587,-19.194975
8,50.91927,-30.945343
7,-46.904484,-7.1550198
5,-9.490177,-50.21598
5,-10.884045,-44.28312
1,-52.316334,28.277863
6,14.032648,-34.437565
4,23.424057,88.77116
8,63.552547,-36.093426
9,-18.12436,46.536884
0,-20.63259,-24.631437
0,-41.533867,-40.63249
8,22.901718,-15.530199
6,28.826307,-71.66928
5,-14.286975,-76.373245
8,35.08506,-25.296276
5,-9.157754,-50.36383
8,48.148148,-28.641325
3,44.825718,39.90427
0,-22.315048,-31.880762
7,-54.52715,-8.404169
8,60.19624,-38.00446
7,-27.302284,-5.8771305
2,79.47895,7.43233
5,-15.970981,-67.23096
4,19.907122,79.46588
0,-40.33241,-41.404102
3,39.880054,35.955803
4,19.425983,78.40347
7,-55.56094,-7.0385666
4,16.048004,54.643894
1,-49.74632,29.272268
6,24.427143,-67.87266
7,-57.646694,-7.111434
6,36.55944,-85.39963
6,17.925646,-64.70612
3,23.062294,23.13566
9,-24.828999,58.494305
1,-57.8173,32.276123
4,18.036686,75.18143
5,-8.423108,-40.6412
2,71.436325,11.546283
8,49.368763,-30.21305
9,-21.833584,42.647022
1,-59.52258,31.812262
9,-20.224997,45.45084
5,-3.1232283,-28.464216
2,64.85723,9.847188
5,-10.153926,-64.42388
0,-47.25091,-41.981655
1,-51.72605,31.067823
4,22.569967,71.266304
2,56.192127,9.746583
9,-25.478176,62.3688
4,3.258741,44.261826
4,20.954977,71.60812
4,20.19212,73.403206
0,-38.384163,-34.029053
6,19.869589,-61.449356
7,-50.344517,-8.601724
1,-52.519672,29.39242
1,-55.352375,31.777622
9,-14.611749,27.208353
3,36.6629,36.20343
4,17.313513,44.54641
2,84.999596,14.608507
7,-53.851795,-10.250109
9,-21.385271,43.012047
4,10.53842,48.48289
0,-40.40299,-40.97582
1,-58.310734,32.599773
1,-51.302456,30.15521
5,-17.915014,-75.04469
2,54.57038,9.996374
7,-39.025574,-6.296746
3,46.650883,43.649097
6,22.359709,-63.448074
4,21.7973,66.70672
9,-12.461698,38.69749
5,-5.688054,-39.72563
5,-4.775414,-50.30604
6,29.08973,-70.10863
2,80.902145,9.756123
7,-63.697388,-10.630876
7,-22.14817,-2.0156984
8,51.780285,-32.255047
5,-16.503576,-59.961823
9,-24.331532,57.128063
3,39.11712,36.37993
0,-45.037594,-43.090763
1,-57.078793,30.96926
1,-51.631916,25.723776
3,47.970623,39.066402
2,52.526352,3.1822515
2,53.10732,8.450187
3,41.658714,44.25879
1,-58.853058,30.683804
4,18.771688,73.69795
7,-56.90997,-2.6243987
5,-5.1739683,-38.707355
2,36.09589,1.9921011
6,31.030508,-73.54666
1,-48.679047,27.82897
7,-45.695354,-5.601555
0,-35.691555,-31.775965
8,46.66141,-28.651304
5,-7.781309,-40.132442
9,-16.407309,37.289867
8,41.659832,-24.051188
0,-26.376625,-27.238977
8,26.373802,-16.993456
1,-41.133465,20.236853
6,26.263699,-72.13161
2,50.365032,5.9101486
6,25.399052,-57.83656
3,37.760956,32.453465
2,32.657562,4.594442
4,12.343395,70.64403
2,35.26636,4.2824545
5,-9.595913,-46.918
8,61.553326,-41.726574
6,25.36842,-66.66886
5,-9.691216,-62.997066
7,-43.920498,-4.7460237
3,34.827835,27.963638
8,46.23595,-27.234003
5,-9.97776,-39.304146
9,-18.943079,44.73132
4,19.275543,66.4841
7,-38.01343,-2.3588123
0,-41.85439,-38.72541
6,31.480473,-79.434326
1,-37.452534,22.45804
4,20.584812,68.871864
4,2.7170925,66.32272
0,-43.8557,-49.172302
1,-46.499672,29.071207
5,-11.958129,-53.096382
6,31.020346,-68.8105
8,49.595722,-28.398554
0,-49.541416,-50.901936
0,-47.73187,-50.760883
0,-54.209797,-51.419865
7,-40.31183,-4.123046
9,-12.428549,30.831453
3,27.159353,25.10374
6,29.70797,-67.60187
5,-8.583071,-47.381115
4,22.00878,74.99945
4,20.765158,76.85245
3,57.556076,54.416916
3,33.59528,31.884577
2,18.596762,3.2784264
6,25.786892,-64.37842
0,-50.275166,-47.477543
2,52.108894,5.885836
5,-18.481686,-70.475365
1,-43.007042,16.012928
2,70.675575,7.8991237
7,-45.240673,-7.026283
1,-52.32205,28.332958
7,-37.824253,-5.2989025
9,-25.729183,56.655094
9,-22.84481,53.24727
4,16.267681,65.34197
9,-22.34932,61.401836
1,-49.570465,28.154348
1,-49.428905,27.897846
3,42.88367,39.33232
2,49.71127,6.165188
4,18.266918,72.48048
4,25.99679,88.559006
4,23.897661,66.05282
6,28.09499,-73.11703
2,38.9996,10.7913065
7,-48.13307,-11.905994
1,-55.49177,29.991404
7,-37.845592,-4.722492
1,-54.622494,28.956774
5,-8.313977,-41.003204
6,24.800135,-67.40858
4,10.42463,71.98117
6,24.068527,-57.416256
5,-5.3077626,-39.742428
7,-25.503632,-0.74185795
0,-42.236423,-42.91239
